,0,1
0,-0.36369097773323433,-0.364107055311063
1,-0.3335266360036486,-0.621786037017545
2,0.282651005873583,1.3268357503391164
3,0.11783220092319609,-1.2715655243926254
4,0.39311008772847306,0.867875530744229
5,-0.17791310199318305,0.9044477875484886
6,-1.0233122291807888,0.6283036473160251
7,-0.5197455128751202,-0.7428826097367887
8,-0.4272520600475571,0.508284831850249
9,-0.09940385675374608,0.05028771751649597
10,-0.03823304070881907,-0.22371024638253195
11,0.4139469391310185,0.08771674028857608
12,0.028306251729171034,0.42635367545319547
13,0.7694075056324785,-1.0817478627904644
14,0.3473937537083039,0.6776571637303521
15,-0.08083164583220002,-0.153779360691526
16,-0.8989772306406334,1.323017138653402
17,-0.05503786308037423,-0.5259185967410859
18,0.496664090177632,-0.29545941307962575
19,-0.8747818445634115,0.11192286103947949
20,0.6065406964750392,-0.4189176134723215
21,-0.36339374122704166,1.2112309928990812
22,-0.13758595907166843,-0.591701009911108
23,0.6059305963915516,0.43140294949030183
24,-0.1310542125864095,-0.8186591880030808
25,-0.4138877939390019,0.20824964615797376
26,-0.2166774412273933,-0.13465843696165475
27,-0.09955894730175605,0.10391933438760391
28,-0.4390231313716141,0.0043417312884981435
29,-0.5915158723305082,-0.4175073870997102
30,0.04159773836142359,-0.19951960088640663
31,0.15853146583205227,0.04956792656557782
32,0.04492387514932681,-0.38883177562403387
33,0.1238670242837042,-0.027216566470299845
34,-0.1511536248976384,0.37326032862259423
35,0.11694300511998967,-0.03426361105454323
36,-0.4433429517768053,0.6851853938183917
37,-0.12773607456429364,-0.3234704994339582
38,-0.29578125785405074,0.16616456737672125
39,-0.5462496717701816,0.7086469584715611
40,-0.14055320663037418,0.1785176933386041
41,-0.7525490269267088,0.45144992595356176
42,-0.10611285601569567,-0.6577708374173884
43,1.152239007972381,-0.8740453783010722
44,-0.37196245743919576,0.30013547453475276
45,-0.37086824126951934,-0.7960966965457961
46,-0.533774504753005,0.4981687490958732
47,0.06364028328470062,0.06122217276176153
48,-0.012197743846543832,0.3076645262649672
49,-0.3271012612549443,-0.06510045756715228
50,-0.1228734994294961,-0.24851654398613254
51,0.5148635347598561,-0.8706480042397428
52,0.4203943147734812,0.33128210396874286
53,-0.14577980466362095,-0.28551802403785437
54,0.4073987746387346,-0.6350188830209051
55,0.6064715792609094,0.28626609973979367
56,0.14896567382692372,0.20018669292696206
57,0.00732004548650908,-0.19140972805417072
58,0.7746271169338308,-0.9661683443627022
59,0.37404104716488257,-0.23509776019812711
60,0.2298252782755215,0.835018316191995
61,-0.0546849669120798,-0.4586450695792223
62,-0.2207208232252514,0.5781661114565876
63,0.042822514299342154,0.11810754928073643
64,-0.21416166869752126,-0.07566506661356312
65,-1.0105997902808415,0.5887359764081976
66,-0.09322182659537936,0.343752220187423
67,-0.6827537338056349,1.2601769736769064
68,0.10031118245786402,-0.3075355380598251
69,-0.11315648675371692,0.3290572810447447
70,0.21878600849543078,-0.29695519087794775
71,-0.03632825636081319,-0.4843763279865999
72,-1.0058068835106082,1.1513603558349412
73,0.7171389933057138,-0.39378503512525787
74,-0.9803426012627287,0.4284965015856024
75,-1.1749734238862963,1.41275994174785
76,-0.05059527994316182,0.035450868330534166
77,-0.1650630623524595,0.9575121772584518
78,-2.117360895182701,1.202174051334843
79,0.36036809591851865,-0.7091102275151131
80,-0.09266708933402773,-0.6863151331301711
81,-0.08276037344091847,0.40124453381713115
82,-0.7819891585941983,1.1356500502133526
83,-0.5038289702720038,-0.019574299235138093
84,0.0741274997194532,0.15276432323733435
85,0.005052164238856557,0.2937578913189355
86,0.11667976596392715,-0.4581471965566505
87,-0.5790357874240666,0.11275819823230605
88,-0.6493658508888481,1.0009579950647152
89,-1.4724934086501693,0.15148399246329358
90,-0.933380485297187,1.1812380931184032
91,-0.33677848415956835,0.11210613285935093
92,-0.08488823029620135,-1.5461010682008869
93,0.35324894942042834,-0.9338334885545632
94,0.6378948098506757,-0.22991686467234895
95,0.8458277296568709,-0.2288515025352556
96,-0.20044802179280372,0.33415918797628397
97,-0.5391499890909518,-0.1297547195585454
98,-0.6343779609722665,1.3656241965043048
99,0.04143380155348139,-1.0014278075775376
100,-0.04743689922467656,-2.1554431324598116
101,0.6576543912792819,0.3719472083464537
102,-0.14020151722205337,0.1534702978015018
103,0.5431441151790669,-0.5459190623252534
104,-0.7074200861441756,0.23188544464056088
105,0.10138771728419477,-0.4901560125317028
106,0.09816274685661158,0.17800753972473046
107,-0.9703407656935978,0.40948518886279356
108,-0.07351265592041126,-0.988618332816983
109,1.0927005249236603,-0.87083693571372
110,0.32675608612472684,-0.2462230955774657
111,0.5657521430710661,0.2841229834212063
112,-0.3331678311433909,-0.5332988942250434
113,0.1360644406914461,-0.4347225311064893
114,0.15934331258638312,0.5572886342223733
115,0.9216860937213912,-1.110626776898139
116,-0.5927084553370882,0.6854190875845203
117,-0.018093196495325814,-0.34893725511548424
118,0.3847073222868501,-0.7578116718680654
119,0.6527838965164765,-0.9569157113883348
120,0.676281001215892,1.2241734602165681
121,0.052041043608030746,0.7027365569165476
122,-0.6786166550514974,0.7175760559034052
123,-0.19598555671075527,-0.30593936309975733
124,0.12454727054269277,-0.5878617247568019
125,0.29511339639444945,-0.4684058421808842
126,0.5328995898271838,0.8857065169648397
127,-0.3328546222220422,-0.6902499088026426
128,-0.1683083383480282,-0.21050114574088216
129,-0.11091447083911149,0.5478251271275072
130,0.5782751116136552,-0.42736603653950755
131,-0.049927510036088196,0.23543606212541968
132,-0.044104540615851895,-0.6731749629553706
133,0.475370653488603,0.02164852297650574
134,-0.6533246470674653,0.7469735430365644
135,0.2730038980042964,-1.6215321286172222
136,0.08706278066929357,0.5050946010207319
137,1.0228086523123672,-0.9172270761507471
138,0.27699839479023936,0.19922913880565546
139,-0.37242432633569483,-0.16945664288611054
140,-0.2493006033471086,0.7680535428239693
141,-0.837522623624313,1.4171282375179008
142,-1.2311074330364318,-0.20017258329460974
143,-0.9452754750382766,-0.1736462629074882
144,-0.35112077479740644,-0.10092147046706107
145,0.30264011954614073,-0.155675628591092
146,-0.29178697993126373,-0.0876274834606384
147,0.29253464642129895,-0.7200503756819661
148,0.3762666485095037,-0.0846440502167799
149,0.4383592468309003,0.4240727201982182
150,0.10384973277512595,-0.14560557483796757
151,-0.6267492577799801,0.6685479956696259
152,-0.2042723396984738,0.15140268896994025
153,-0.889988443559254,0.33401739804927294
154,0.7952246084921333,0.6385294689296979
155,0.24561477738894733,-0.6030315156327685
156,-0.6467781796644455,0.39639568946701376
157,-0.21309186937178057,0.1318449630403238
158,-0.2722554246348426,0.5536084126308286
159,0.6090408731602484,0.37205569585078796
160,-0.49216566774804915,-0.2906907247917181
161,-0.04450372093956929,0.3178098159212955
162,-0.05569176493601928,0.3384190412722436
163,-0.5252491701931629,-0.4607138788508752
164,-0.1726398204665976,-0.949542092813941
165,-0.07412955950965955,0.9004732387393171
166,-0.4766601789269699,0.09604732627441173
167,0.5241075148470016,-1.327582312209391
168,0.5025771690589387,0.30361981944852146
169,0.07756551168384962,-0.007796137796181685
170,0.10148195716658473,0.28932544566009655
171,-0.4757827813895296,0.015475652633912443
172,0.1046583492489343,-0.01303136414149468
173,-0.9005312216222955,0.6554969720632885
174,-0.08457996219144628,0.6924740874150463
175,0.134151211585318,-1.1584038729547275
176,0.053794865332642244,0.7989287722742593
177,-0.4830193540099317,-0.03367081997066357
178,-0.13864526618275844,-0.3183032361929783
179,0.080124359416305,-0.2750770691015172
180,0.1044855600574866,-0.06599747161868466
181,-0.4241295710411512,-0.28782237360641993
182,0.16092893830301092,-0.45737328211480904
183,0.3267092212235727,-0.2545100082685944
184,-0.1459392967518417,0.31233515495358277
185,0.2620616482942858,-0.9572344676536503
186,0.21491518878593724,-0.27639078970461195
187,0.8134621479332754,-0.23865016683394336
188,-0.3094411039119372,0.3872605044271107
189,-0.6105062237799918,-0.3310511006420707
190,-0.3739419238419839,0.2310705455300592
191,-0.18814384305215193,0.5206982015818631
192,0.17648701283484436,0.8425604738803714
193,-0.22992616197801286,-0.14919378020094445
194,0.10996591693846262,-0.14676862609400282
195,0.2162011760635519,0.3595174436869028
196,0.15566418054511919,-0.39932438953138016
197,0.42818265624094587,0.03463439910278071
198,-0.2500379617383813,-0.6476208194292105
199,0.5026024674093298,1.1190891421271703
200,-0.030039826247245632,-0.7674770852656051
201,0.010164971881442844,0.015286001232530155
202,0.15904195915032543,-0.24078866745043215
203,0.19595419713396522,0.5007086658352783
204,0.2190212322542415,-0.6570509816227588
205,-0.13767372142616885,0.3549370109911508
206,-0.38486730270003905,-0.021936834452550097
207,-0.09821377347535337,-1.0020533795802604
208,0.15215714178656836,0.2622638830845109
209,0.2553062332178767,0.018027786337650564
210,-0.45931956274442476,0.15877346624291042
211,-0.3778833317149747,0.5147666913086204
212,-0.2112373190953949,0.24233283858603388
213,-0.4387763204325281,0.5150213393244201
214,-0.0993606531539694,-0.11265972012684239
215,0.6243154298042628,0.25029111396367454
216,0.24658762486714186,-0.06401141158370974
217,-0.3251185446564279,-0.04992525126811355
